count,reg,ven_time,dist,ven_z,ven_rho,ven_phi,new_reg
185,3,146.69683696091425,0.0802936739218284,0.681239,1.0,-2.326429,6
188,3,130.95581367545253,0.110773627350905,0.603826,0.628694,-2.195771,7
189,9,164.56425932140536,0.0782705186428107,0.845468,0.738457,0.427595,3
191,6,134.5318491664964,0.0628416983329927,0.782102,1.0,1.601934,4
196,2,145.1426409610371,0.1036422819220741,0.92272,0.712945,-0.381601,2
197,5,119.33432667914153,0.097840653358283,0.920668,1.0,1.926438,4
200,6,117.6433678029831,0.0789175356059661,0.837762,0.534064,1.256637,4
201,3,142.9445423957485,0.066227084791497,0.689863,0.191487,0.187425,9
203,4,126.54486887677314,0.0949955377535462,0.671172,0.700145,-2.098275,7
204,8,126.27982305388132,0.0870798461077626,0.981732,0.775421,-1.934883,1
205,5,140.92769153532893,0.0662853830706578,0.806361,0.608254,0.88377,3
208,6,138.75590287571555,0.1207278057514311,0.699685,0.272919,-0.7334,8
212,2,141.20479920595022,0.0444715984119004,0.90854,0.784262,-1.860775,1
214,1,169.27388895096027,0.0712317779019205,0.660493,0.154999,-2.45893,6
217,8,167.6024376151149,0.0780748752302297,0.980797,0.716294,1.175585,4
218,9,133.5121497159493,0.0436442994318986,0.919497,0.493956,-2.198058,1
220,8,141.08941154790654,0.086852623095813,0.585959,1.0,2.145823,10
222,5,152.30879991635666,0.0940255998327133,0.738852,0.678833,0.320246,3
225,6,163.18430354378228,0.1246806070875645,0.738418,0.609113,-0.332703,2
226,0,144.01304255603222,0.0352560851120644,0.874326,1.0,-2.23022,0
228,4,143.63860304727842,0.1068994060945568,0.7181,0.284333,-1.801664,1
229,8,183.15424021746563,0.1024984804349312,0.640835,0.818015,0.981991,9
231,2,143.31162288978877,0.0232752457795775,0.914358,1.0,-2.258215,0
233,3,131.28937796341856,0.1331445559268371,0.496885,0.282858,-0.940757,8
235,7,124.27432314131552,0.101691646282631,0.715111,0.591678,1.161035,4
237,7,150.62337985434215,0.0980707597086842,0.766274,0.781786,2.09771,4
239,2,144.89386439126247,0.0559157287825249,0.765395,0.128881,-2.746083,0
240,4,106.29651572694888,0.0770418314538977,0.738057,0.104029,-0.235571,2
242,8,172.8527767578885,0.089061553515777,0.752305,0.82077,0.286847,3
243,6,147.59961633835138,0.0494172326767027,0.703081,0.138846,-0.72823,2
247,3,103.61661871823328,0.0875442374364665,0.719427,0.0,-0.40549,2
250,7,124.48827011434118,0.0638877402286823,0.861434,0.0,1.433642,4
254,0,143.46100519259588,0.0767020103851917,0.713769,0.0,-1.762529,1
257,1,140.24615606187996,0.0429923121237599,0.818036,0.887997,-1.983107,1
259,5,141.05274976913535,0.0724774995382707,0.73703,1.0,0.436092,3
261,2,125.92944239010292,0.0819090847802058,0.942869,0.0,3.141593,5
262,9,119.0235722959665,0.0484065445919329,0.962891,0.09264,2.129604,4
264,4,124.73215512778414,0.0721165102555682,0.967061,0.568635,2.451008,5
265,0,152.51796741638242,0.1028899348327648,0.710548,0.0,-0.797588,2
269,5,133.0945698455483,0.0839557396910966,0.915196,0.124487,-2.940692,0
270,7,149.1351613643201,0.0584863227286402,0.784639,0.561157,3.033118,5
274,2,112.7790566326095,0.0648077132652189,0.889415,0.0,-1.767528,1
276,8,143.07260573722962,0.1120620114744592,0.66045,1.0,2.370651,11
279,5,104.0244523148379,0.0586871046296758,0.955557,0.233695,0.726135,3
282,4,139.6491447468937,0.0640302894937874,0.99086,1.0,-2.526199,0
284,9,146.1296849024465,0.097885569804893,0.621405,0.206955,-2.646266,6
286,5,121.20596476279133,0.0458055295255826,0.867175,1.0,1.190735,4
287,1,155.63080563066958,0.0654356112613391,0.713161,0.725306,-2.544576,0
290,1,167.85312495565898,0.0848482499113179,0.512505,0.254249,-2.242048,6
291,0,132.00997509841142,0.0789779501968228,0.758337,0.837197,-2.23702,0
293,2,148.2240245617825,0.0651480491235649,0.682073,0.478688,-0.306607,8
298,1,142.67683182035776,0.0669116636407155,0.881428,1.0,-1.904155,1
299,0,140.69835083480282,0.0612487016696056,0.937016,0.623354,-2.221403,0
301,7,106.5309687681934,0.0950873375363868,0.989052,0.0,-2.783595,0
302,2,122.15806660612898,0.0859007332122579,0.671584,0.236484,-1.405562,7
305,2,124.6611372346399,0.1067286744692797,0.821548,1.0,-2.935214,0
308,1,163.42252823927976,0.0670130564785595,0.750464,0.226761,-0.735026,2
309,0,144.43173768615227,0.0779794753723045,0.707824,0.160303,-3.107365,0
310,1,150.50906098810458,0.0534881219762091,0.67198,0.0,-1.402098,7
311,6,157.84086082897122,0.0887937216579424,0.920407,0.282906,2.845118,5
313,3,156.8126162739539,0.1043292325479078,0.61278,0.458136,-2.270057,6
314,1,159.31514003272494,0.1212376800654499,0.593664,1.0,-2.664186,6
315,3,136.15915256426462,0.0163603051285292,0.966524,0.844584,-2.446565,0
316,5,133.8380118596703,0.0654460237193406,0.852979,0.120472,-3.061457,0
318,0,103.42488629929336,0.0551633725985867,0.881817,0.29779,0.0,3
324,2,125.24220777913511,0.0909684155582702,0.749518,0.906083,-1.920258,1
325,7,121.1846350994502,0.0991364701989003,0.695659,0.782258,2.609839,11
327,8,140.85009452110495,0.0303081890422099,0.909439,0.482073,-2.955545,0
328,2,122.85609125510427,0.0719769825102085,0.966644,0.778919,-1.224866,1
339,8,140.3333112807513,0.1005324225615026,0.68316,0.0,2.656254,11
342,6,104.00499307134736,0.0852415861426947,0.975663,1.0,2.392553,5
344,0,138.13353300767872,0.0443910660153574,0.797244,0.0,0.211082,3
346,9,155.52968693563372,0.0595973738712674,0.967885,0.236692,0.877553,3
350,5,141.4830942823947,0.0604681885647893,0.937833,0.648944,0.53501,3
351,5,118.07735473946737,0.0938089094789347,0.811011,0.307303,0.917514,3
359,1,119.76438769499408,0.0800151753899881,0.692839,0.683633,-2.114295,7
360,1,139.18130258752456,0.0507226051750491,0.894053,0.103604,-2.049711,1
362,2,176.62031116881627,0.0883526223376325,0.96974,0.530179,0.269394,3
363,8,150.1980599093472,0.0547221198186943,0.87995,0.832842,0.323524,3
364,8,163.28419817409718,0.0922783963481943,0.531478,0.261314,3.141593,11
365,2,113.67856241765006,0.0811161248353001,0.720688,0.499074,-0.506775,2
368,1,156.90377818822864,0.1049075563764572,0.755249,0.551458,2.878864,5
372,6,159.41897062834605,0.068287941256692,0.583611,1.0,1.921793,10
373,1,127.94710188021511,0.0552702037604302,0.907794,0.889618,2.480308,5
374,3,104.83053729202388,0.0907758745840477,0.739148,0.532405,0.256398,3
375,1,143.65281120118266,0.0427656224023653,0.823841,0.654122,-2.463934,0
377,3,100.72273076175574,0.0426110615235115,0.978244,0.644725,1.019237,3
379,9,136.1317831734014,0.1252195663468028,0.692804,0.529966,-2.450344,6
381,9,128.720766701549,0.066929933403098,0.990578,0.782203,2.589605,5
383,7,145.83646105743998,0.0787469221148799,0.652066,0.30804,2.539043,11
385,2,128.3972766067335,0.080401153213467,0.883477,0.778024,0.378906,3
386,8,160.15082528056018,0.0972696505611203,0.586664,0.486662,2.424678,11
392,8,138.0097353132112,0.0989512706264224,0.899621,0.194568,-0.513273,2
393,9,163.01968864650098,0.0698793772930019,0.906553,0.325242,2.058673,4
394,8,139.05000206206242,0.0751400041241248,0.868725,0.286988,-2.368152,0
395,9,170.77997786020376,0.0931799557204074,0.572224,0.876613,-3.096236,6
397,5,126.44681519453115,0.0593134303890623,0.819673,0.432646,-1.481057,1
398,0,153.02820794253125,0.1234552158850624,0.53261,0.283739,3.099464,11
400,6,135.5039968498212,0.0694179936996423,0.847927,0.861075,2.922612,5
402,5,104.77212778996864,0.0606970555799373,0.902105,0.243688,0.504726,3
405,4,100.8915539477144,0.0725467078954287,0.823549,0.0,-0.78962,2
408,5,139.06382649143583,0.0559556529828716,0.970178,0.0,2.860877,5
409,6,153.68599037387213,0.0550679807477442,0.711235,0.341343,1.941443,4
411,2,166.2741831918222,0.0959323663836443,0.895263,0.339018,1.19543,4
414,0,161.34498702237147,0.0777199740447429,0.676381,0.350509,-2.62055,6
416,1,107.12327328408168,0.0567991465681633,0.990096,0.220005,-2.188275,1
417,5,134.006576379726,0.009835152759452,0.955311,0.373111,2.305365,5
418,1,129.5495320011943,0.0727248640023886,0.97631,0.411304,-2.089208,1
419,3,115.66634755292122,0.0945808951058424,0.724819,0.0,-0.492143,2
420,3,153.28751659885123,0.0950350331977025,0.672267,1.0,-1.080484,8
422,2,152.7730630302995,0.077598126060599,0.782753,0.740755,0.421046,3
424,3,137.18748844800797,0.0679649768960159,0.950947,0.791573,-1.256637,1
426,1,151.60144534492508,0.0787828906898502,0.695822,0.542491,-2.66398,6
427,6,114.78273900630668,0.1030488780126133,0.719386,0.236181,-0.769437,2
428,7,138.68220780482375,0.0604744156096474,0.838583,0.539805,2.611618,5
431,2,148.86614188407498,0.0887662837681499,0.970856,0.248122,2.018687,4
434,4,148.03128739143267,0.1097269747828653,0.973084,0.632324,0.804835,3
437,7,140.23168170904,0.12170976341808,0.591083,0.865813,2.971594,11
445,3,139.64007584287103,0.092186351685742,0.65682,0.624808,-2.561898,6
448,7,134.0336093891762,0.0606192187783524,0.69113,0.678324,2.002712,10
450,0,158.68569874307403,0.068747397486148,0.877923,0.320128,0.343017,3
451,9,116.93668049452816,0.0839005609890563,0.834464,1.0,1.808365,4
452,6,157.93643085830587,0.0879928617166117,0.670155,0.232397,-0.73746,8
454,6,104.80214381363332,0.0944652876272666,0.760119,0.715459,0.662748,3
455,0,117.72508448188334,0.0164501689637666,0.99045,0.279988,2.335334,5
457,7,156.41330727206045,0.0746266145441209,0.579134,0.136963,3.033614,11
459,7,128.18459053828235,0.0536311810765646,0.905131,0.625642,-2.366817,0
464,3,142.1032868002809,0.0846183736005617,0.607984,0.094034,-2.273495,6
469,0,171.33828331753818,0.0737065666350763,0.63391,0.0,-2.440454,6
470,3,145.80817207748694,0.0893403441549738,0.857426,0.475545,0.467232,3
471,7,116.26371538274996,0.1091028307654998,0.616157,0.754969,0.781448,9
473,0,119.82724660607327,0.0731656932121466,0.911489,0.0,-2.173347,1
474,4,134.9614716193164,0.0980165432386327,0.631553,0.24721,0.17001,9
478,2,163.6972664505718,0.0780105329011435,0.674903,0.858317,-0.70981,8
480,6,162.7456438581966,0.0815592877163931,0.630047,0.819603,0.814903,9
482,9,153.64526555343815,0.0516985311068762,0.760291,0.40159,-2.489933,0
485,0,155.11726318610363,0.0434265263722072,0.743436,0.45515,3.036615,5
487,0,158.8248696432139,0.0953117392864277,0.557905,0.418415,-2.250661,6
488,0,133.48012436914524,0.0801066487382904,0.915695,0.64161,2.253566,5
490,6,153.7989277736389,0.0551618555472777,0.905797,0.308176,0.405164,3
498,9,136.93517012620327,0.0454463402524065,0.881016,0.0,-2.922236,0
506,2,92.73045625834672,0.0636987125166934,0.951938,0.118534,-1.256637,1
508,9,130.65512900931617,0.0440402580186323,0.949959,0.0,-2.189458,1
509,7,163.29987121822657,0.1033377424364531,0.784872,0.307593,0.479713,3
511,4,99.86834522160528,0.0697628904432105,0.958877,0.309983,1.105309,4
514,5,135.62564988542806,0.0507752997708561,0.726364,0.090612,-0.615199,2
516,8,141.3266105733459,0.0955646211466917,0.986236,1.0,-0.136147,2
518,4,150.1107029769838,0.1118250059539675,0.851236,1.0,0.597859,3
519,7,159.6412478261132,0.0576704956522263,0.876288,0.497672,0.501329,3
520,2,161.40149002171364,0.0897309800434272,0.56724,1.0,-2.047123,7
526,0,166.6841192870046,0.1025122385740091,0.654366,0.0,-1.873217,7
530,4,122.66575045895785,0.0773743009179156,0.670539,0.358857,-1.156633,7
531,8,158.1238847435569,0.0993617694871138,0.53544,0.526262,2.039768,10
534,7,173.33068496347892,0.0974173699269578,0.769907,0.795917,-0.055519,2
535,4,164.2039043792739,0.0904738087585477,0.53238,1.0,0.38757,9
536,7,167.79689343317725,0.1004417868663545,0.724223,0.713569,1.759055,4
537,5,100.07953613921744,0.0594002722784348,0.985869,0.488888,2.425989,5
538,2,145.94818470160004,0.0711403694032001,0.830949,0.908581,-2.53452,0
540,8,104.13751761739648,0.0626446352347929,0.991723,0.903227,-0.104771,2
541,7,100.8265364753041,0.0798024729506082,0.933154,0.139817,-1.129414,1
542,2,139.13971297868105,0.029885425957362,0.843419,0.409463,-1.873454,1
544,4,148.09112585377022,0.0830742517075404,0.974559,0.903884,2.970909,5
549,7,175.0512671737266,0.1030085343474532,0.627303,0.132555,2.601262,11
550,1,158.50919866672135,0.1272307973334427,0.476962,0.705364,-2.644075,6
551,8,116.63862107442014,0.0695968421488402,0.738544,0.334238,0.480984,3
552,6,136.67598002401596,0.0476179600480319,0.874324,0.081331,-2.228625,0
553,0,154.76626375238388,0.0846605275047677,0.600366,0.230971,-2.537151,6
556,4,178.79869656008694,0.0906913931201738,0.639797,0.780703,0.500655,9
558,5,130.90262568849846,0.0355772513769968,0.95643,0.867691,2.620973,5
561,8,128.854346687552,0.066419093375104,0.908694,0.575695,-2.987724,0
562,1,160.51161949270215,0.0670392389854043,0.560893,0.088819,-2.610162,6
564,3,117.81682679317792,0.1038468535863558,0.932658,0.481037,-2.766275,0
565,3,164.09829113233272,0.0863965822646654,0.751758,0.0,1.452069,4
567,2,164.9402349593935,0.0765144699187869,0.561459,0.124223,-0.941917,8
568,7,141.77291265993694,0.1009580253198738,0.93332,0.680214,0.150602,3
570,7,158.5787090706267,0.0982334181412534,0.968638,0.371547,-1.369561,1
572,5,120.45605677607178,0.0536621135521435,0.901762,0.138036,0.441484,3
574,9,159.30656291572635,0.0811871258314526,0.950865,0.220784,-0.797793,2
577,0,116.59427679513637,0.0577837535902727,0.872123,0.0,-1.786732,1
580,1,150.14461429311888,0.0684572285862377,0.665376,0.867716,-2.225817,6
586,5,128.3925125521975,0.1084406251043949,0.708125,0.484025,-3.104194,0
589,7,141.76097811276992,0.0704319562255398,0.90716,0.186259,2.697364,5
590,3,121.3075188490092,0.1128128376980184,0.622944,0.662297,-2.128286,7
591,2,153.1751500820377,0.0724663001640754,0.712897,0.0,0.135993,3
592,9,165.69034855481297,0.0869006971096259,0.827335,0.568806,0.2155,3
593,6,152.4219314311087,0.1084896628622174,0.976858,0.817426,-0.125542,2
594,9,163.98912387131134,0.0982962477426226,0.694311,0.29976,2.895405,11
595,8,164.99722867060726,0.0841684573412145,0.979416,0.28507,0.876422,3
597,2,154.97041548888674,0.0859368309777734,0.583261,1.0,-2.326632,6
599,0,146.39185332564136,0.0667817066512827,0.760565,0.728371,-2.563596,0
603,0,169.1957157018993,0.1084814314037986,0.517457,0.094566,-2.829589,6
605,8,117.47907444746538,0.0661057488949307,0.922563,0.888154,0.950687,3
607,4,92.64914037758128,0.0666202807551626,0.928339,0.59239,-0.304564,2
608,4,125.8390317789175,0.0460640635578349,0.921302,1.0,-1.192065,1
609,8,171.2292920858559,0.0931585841717117,0.613877,0.0,2.897249,11
612,1,144.5968099457271,0.1047334198914542,0.613342,0.876132,-2.660774,6
613,7,144.81951320484927,0.1187530264096985,0.654029,0.772329,0.812933,9
614,7,109.59257199287244,0.0409477439857448,0.996184,0.0,1.241662,4
616,8,118.1300247651179,0.1062798495302358,0.707132,0.772055,2.94442,5
618,5,89.96605298943177,0.0721603059788635,0.949269,0.0,-1.669587,1
619,1,125.76347494654766,0.0916277498930953,0.733349,0.75713,-2.167968,1
620,0,171.77083174124348,0.0931736634824869,0.644247,0.0,2.969581,11
621,8,146.44458511013883,0.0845331702202776,0.641485,0.110485,2.409666,11
622,6,134.2483745445799,0.0673547490891598,0.694405,0.905483,0.122752,9
628,4,159.1389981559863,0.0612239963119725,0.646261,0.66738,-2.111542,7
629,8,163.28607734403332,0.0665241546880666,0.883046,0.598331,3.032675,5
634,7,174.29930332265113,0.1096826066453022,0.702158,0.564123,-0.203759,2
636,6,140.01507076827204,0.070368141536544,0.969421,0.897515,1.78909,4
637,1,122.22233791413392,0.0418226758282678,0.951117,1.0,-0.975712,2
638,1,121.36068184275118,0.0698913636855023,0.71611,0.519031,-0.461014,2
639,2,116.3489990526342,0.0613143981052684,0.77702,0.302235,-1.827116,1
641,6,133.28542473360395,0.0983302494672079,0.530404,0.725779,0.578803,9
643,6,110.89955072193304,0.093397301443866,0.892738,0.117969,-1.466898,1
644,1,116.33785784741208,0.0218037156948241,0.990713,0.089428,0.856464,3
652,5,119.29378732278911,0.0980401746455782,0.986952,0.690452,-2.655636,0
653,8,170.1624062753346,0.0775848125506691,0.60993,0.51628,2.064801,10
656,2,145.00628698655518,0.0710405739731103,0.948651,0.577342,0.0,3
658,1,144.42183218366705,0.0832096643673341,0.612921,0.0,-3.031376,6
659,5,136.46545975653382,0.0542749195130676,0.950147,0.804307,0.638452,3
660,5,149.38938288870364,0.0666107657774072,0.832709,0.564216,1.221559,4
662,2,127.00708156492688,0.0871211631298537,0.686227,0.0,-2.66617,6
663,9,147.86150588588637,0.1106922117717727,0.670582,0.760338,-2.440874,6
664,1,126.75108133111463,0.0908427626622292,0.798112,0.91938,-1.666649,1
665,7,107.97469862454513,0.0621551972490902,0.967631,0.42177,0.624428,3
666,2,144.49993259950128,0.0779918651990025,0.834163,0.0,-0.568055,2
667,5,166.07096383057234,0.0981419276611446,0.579406,0.306193,0.046204,9
668,9,168.10025632142236,0.0944905126428446,0.775587,0.098401,-2.083536,1
669,2,110.70953318969993,0.0917250663793998,0.680354,0.0,-0.636095,8
670,8,144.97166546207822,0.0431593309241564,0.750067,1.0,1.221556,4
671,6,152.45659989448544,0.0842251997889708,0.630271,1.0,0.661416,9
672,6,129.62608298157485,0.0699051659631497,0.94594,1.0,2.066734,4
677,5,127.98395012301631,0.0748545002460326,0.842305,0.822812,1.079306,3
678,4,91.3073405342032,0.0848414810684063,0.860947,0.317294,-0.830309,2
679,3,148.669418961729,0.071448837923458,0.660499,0.892292,-0.724672,8
680,9,150.88251263836753,0.118926025276735,0.5673,1.0,2.98539,11
683,4,149.83565300203676,0.0391813060040735,0.986507,0.434878,-0.620462,2
686,5,146.6526490293254,0.0763972980586508,0.992827,0.093136,0.960639,3
688,9,146.48174816074004,0.0477814963214801,0.995245,1.0,-1.661965,1
690,7,126.16865819884391,0.0594831163976878,0.838362,0.325979,2.647435,5
693,8,87.31857629024817,0.0583295525804963,0.992425,0.628301,1.809112,4
694,0,149.40752197140313,0.1126990439428062,0.588751,0.803613,-2.730246,6
695,3,134.47947021937983,0.0785471404387596,0.8563,0.0,-2.515485,0
696,9,149.23145087469814,0.0657769017493962,0.897209,0.119054,-2.575393,0
697,0,165.9547792113388,0.0855615584226776,0.705942,1.0,-2.60865,0
700,7,135.1176082423069,0.0785032164846138,0.867993,0.0,-0.670464,2
702,0,134.765710054246,0.0755660201084919,0.991261,0.150375,-1.982144,1
705,9,115.39818652603202,0.047499173052064,0.969381,1.0,-2.291237,0
706,7,142.2190635448398,0.0689721270896795,0.870551,0.173304,-2.671169,0
709,7,153.81183193226417,0.0609416638645283,0.915336,0.678384,0.532737,3
711,2,152.58413997504678,0.0725962799500935,0.755149,0.550317,-2.481946,0
712,4,141.9249595568324,0.0878539191136647,0.988559,1.0,0.474929,3
713,4,164.65005037427977,0.0574321007485595,0.889285,0.377512,0.413371,3
719,0,132.44324366802962,0.0634864873360592,0.713555,0.0,-1.785735,1
720,1,147.87956150566606,0.0929991230113321,0.882389,0.848653,3.06852,5
721,6,111.57801196697844,0.0718310239339568,0.934013,0.0,2.614161,5
722,1,160.30483262677174,0.0958576652535434,0.799572,0.100471,-1.701438,1
723,6,150.40509735928563,0.1221029947185712,0.595225,0.693278,0.999637,9
725,1,148.7898864137032,0.0419717728274064,0.783136,0.333819,-1.687077,1
728,1,154.3040332271406,0.0858580664542812,0.640573,0.308881,-2.881248,6
731,9,112.95804459037224,0.0891098891807445,0.937571,0.854194,-2.055293,1
738,3,143.82764425279933,0.0747052885055986,0.980871,0.945697,-1.201101,1
739,4,130.4878340690053,0.0895430681380105,0.798052,0.819565,-2.544798,0
741,2,158.50426032185285,0.0556305206437057,0.691696,0.764662,-1.951855,7
742,0,133.9549967816697,0.0618399935633394,0.831021,0.716918,-1.827405,1
743,0,132.97958031260688,0.0637071606252137,0.85655,1.0,-3.110254,0
746,1,123.4414739369484,0.0969931478738967,0.935225,0.650115,-2.908068,0
748,9,128.63403288937425,0.0741738657787485,0.907794,0.889618,2.480308,5
753,9,136.69038575579086,0.0832611715115817,0.768843,0.155392,2.89301,5
755,2,129.8727060692225,0.0508334121384449,0.937914,0.671452,-1.706666,1
756,4,140.049457713325,0.05213891542665,0.874323,0.473119,-2.378376,0
